Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,EcoClass
Honda,Accord,2017,regular unleaded,189,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,34,26,2202,25215,Low-middle
Honda,Accord,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,36,27,2202,27530,Low-middle
Honda,Accord,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,36,27,2202,28820,Low-middle
Honda,Accord,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,36,27,2202,24155,Low-middle
Honda,Accord,2017,regular unleaded,278,6,AUTOMATIC,front wheel drive,2,Performance,Midsize,Coupe,32,21,2202,34375,Low-middle
Honda,Accord,2017,regular unleaded,278,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,33,21,2202,30895,Low-middle
Honda,Accord,2017,regular unleaded,278,6,AUTOMATIC,front wheel drive,2,Performance,Midsize,Coupe,32,21,2202,33175,Low-middle
Honda,Accord,2017,regular unleaded,278,6,MANUAL,front wheel drive,2,Performance,Midsize,Coupe,28,18,2202,31175,Low-middle
Honda,Accord,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,34,26,2202,27000,Low-middle
Honda,Accord,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,34,26,2202,28000,Low-middle
Honda,Accord,2017,regular unleaded,189,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,32,23,2202,24415,Low-middle
Honda,Accord,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,34,26,2202,28995,Low-middle
Honda,Accord,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,36,27,2202,30820,Low-middle
Honda,Accord,2017,regular unleaded,278,6,AUTOMATIC,front wheel drive,2,Performance,Midsize,Coupe,32,21,2202,31175,Low-middle
Honda,Accord,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,34,26,2202,25875,Low-middle
Honda,Accord,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,36,27,2202,26530,Low-middle
Honda,Accord,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,36,27,2202,23155,Low-middle
Honda,Accord,2017,regular unleaded,189,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,34,26,2202,26215,Low-middle
Honda,Accord,2017,regular unleaded,185,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,32,23,2202,25730,Low-middle
Honda,Accord,2017,regular unleaded,189,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,32,23,2202,25415,Low-middle
Honda,Accord,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,34,26,2202,24875,Low-middle
Oldsmobile,Achieva,1996,regular unleaded,150,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,30,20,26,2000,Low-middle
Oldsmobile,Achieva,1996,regular unleaded,150,4,MANUAL,front wheel drive,2,N/A,Midsize,Coupe,30,20,26,2000,Low-middle
Oldsmobile,Achieva,1997,regular unleaded,150,4,UNKNOWN,front wheel drive,2,N/A,Midsize,Coupe,29,19,26,2000,Low-middle
Oldsmobile,Achieva,1997,regular unleaded,150,4,UNKNOWN,front wheel drive,4,N/A,Midsize,Sedan,29,19,26,2000,Low-middle
Oldsmobile,Achieva,1998,regular unleaded,150,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,27,18,26,2000,Low-middle
BMW,ActiveHybrid 5,2014,premium unleaded (required),335,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance,Hybrid",Large,Sedan,30,23,3916,61400,High-middle
BMW,ActiveHybrid 5,2015,premium unleaded (required),335,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance,Hybrid",Large,Sedan,30,23,3916,61900,High-middle
BMW,ActiveHybrid 5,2016,premium unleaded (required),335,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance,Hybrid",Large,Sedan,30,23,3916,62100,High-middle
BMW,ActiveHybrid 7,2013,premium unleaded (required),350,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance,Hybrid",Large,Sedan,30,22,3916,84300,High-middle
BMW,ActiveHybrid 7,2014,premium unleaded (required),350,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance,Hybrid",Large,Sedan,30,22,3916,84300,High-middle
BMW,ActiveHybrid 7,2015,premium unleaded (required),335,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance,Hybrid",Large,Sedan,30,22,3916,84300,High-middle
BMW,ActiveHybrid X6,2010,premium unleaded (required),480,8,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance,Hybrid",Midsize,4dr SUV,19,17,3916,88900,High-middle
BMW,ActiveHybrid X6,2011,premium unleaded (required),480,8,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance,Hybrid",Midsize,4dr SUV,19,17,3916,88900,High-middle
Suzuki,Aerio,2005,regular unleaded,155,4,AUTOMATIC,all wheel drive,4,N/A,Compact,Sedan,26,21,481,17049,Low-middle
Suzuki,Aerio,2005,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Wagon,28,22,481,16349,Low-middle
Suzuki,Aerio,2005,regular unleaded,155,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,28,22,481,15949,Low-middle
Suzuki,Aerio,2005,regular unleaded,155,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,28,22,481,13449,Low-middle
Suzuki,Aerio,2005,regular unleaded,155,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,28,22,481,15449,Low-middle
Suzuki,Aerio,2005,regular unleaded,155,4,AUTOMATIC,all wheel drive,4,N/A,Compact,Wagon,26,21,481,17349,Low-middle
Suzuki,Aerio,2005,regular unleaded,155,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,28,22,481,15649,Low-middle
Suzuki,Aerio,2005,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Wagon,26,21,481,16849,Low-middle
Suzuki,Aerio,2005,regular unleaded,155,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,28,22,481,15149,Low-middle
Suzuki,Aerio,2005,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,28,22,481,16049,Low-middle
Suzuki,Aerio,2005,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,26,21,481,16549,Low-middle
Suzuki,Aerio,2005,regular unleaded,155,4,AUTOMATIC,all wheel drive,4,N/A,Compact,Wagon,26,21,481,17849,Low-middle
Suzuki,Aerio,2005,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,28,22,481,14349,Low-middle
Suzuki,Aerio,2005,regular unleaded,155,4,AUTOMATIC,all wheel drive,4,N/A,Compact,Sedan,26,21,481,17549,Low-middle
Suzuki,Aerio,2006,regular unleaded,155,4,AUTOMATIC,all wheel drive,4,N/A,Compact,Wagon,26,21,481,16599,Low-middle
Suzuki,Aerio,2006,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Wagon,28,22,481,15499,Low-middle
Suzuki,Aerio,2006,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,28,22,481,15999,Low-middle
Suzuki,Aerio,2006,regular unleaded,155,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,28,22,481,14099,Low-middle
Suzuki,Aerio,2006,regular unleaded,155,4,AUTOMATIC,all wheel drive,4,N/A,Compact,Sedan,26,21,481,16099,Low-middle
Suzuki,Aerio,2006,regular unleaded,155,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,28,22,481,15299,Low-middle
Suzuki,Aerio,2006,regular unleaded,155,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,28,22,481,14599,Low-middle
Suzuki,Aerio,2006,regular unleaded,155,4,AUTOMATIC,all wheel drive,4,N/A,Compact,Sedan,26,21,481,16999,Low-middle
Suzuki,Aerio,2006,regular unleaded,155,4,AUTOMATIC,all wheel drive,4,N/A,Compact,Wagon,26,21,481,17099,Low-middle
Suzuki,Aerio,2006,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,28,22,481,14999,Low-middle
Suzuki,Aerio,2006,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Wagon,28,22,481,16199,Low-middle
Suzuki,Aerio,2006,regular unleaded,155,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,28,22,481,15099,Low-middle
Suzuki,Aerio,2007,regular unleaded,155,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,28,22,481,14299,Low-middle
Suzuki,Aerio,2007,regular unleaded,155,4,AUTOMATIC,all wheel drive,4,N/A,Compact,Sedan,26,21,481,16299,Low-middle
Suzuki,Aerio,2007,regular unleaded,155,4,AUTOMATIC,all wheel drive,4,N/A,Compact,Sedan,26,21,481,17199,Low-middle
Suzuki,Aerio,2007,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,28,22,481,15299,Low-middle
Suzuki,Aerio,2007,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,28,22,481,16199,Low-middle
Ford,Aerostar,1995,regular unleaded,135,6,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Cargo Minivan,22,16,5657,2000,Low-middle
Ford,Aerostar,1995,regular unleaded,135,6,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Passenger Minivan,22,15,5657,2000,Low-middle
Ford,Aerostar,1995,regular unleaded,155,6,AUTOMATIC,all wheel drive,3,N/A,Large,Passenger Minivan,18,14,5657,2000,Low-middle
Ford,Aerostar,1995,regular unleaded,135,6,AUTOMATIC,rear wheel drive,3,N/A,Large,Passenger Minivan,22,15,5657,2000,Low-middle
Ford,Aerostar,1996,regular unleaded,140,6,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Passenger Minivan,21,15,5657,2000,Low-middle
Ford,Aerostar,1996,regular unleaded,155,6,AUTOMATIC,all wheel drive,3,N/A,Large,Passenger Minivan,19,13,5657,2000,Low-middle
Ford,Aerostar,1996,regular unleaded,140,6,AUTOMATIC,rear wheel drive,3,N/A,Large,Passenger Minivan,21,15,5657,2000,Low-middle
Ford,Aerostar,1996,regular unleaded,140,6,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Cargo Minivan,22,16,5657,2000,Low-middle
Ford,Aerostar,1997,regular unleaded,140,6,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Cargo Minivan,21,15,5657,2000,Low-middle
Ford,Aerostar,1997,regular unleaded,140,6,AUTOMATIC,rear wheel drive,3,N/A,Large,Passenger Minivan,22,15,5657,2000,Low-middle
Ford,Aerostar,1997,regular unleaded,152,6,AUTOMATIC,all wheel drive,3,N/A,Large,Passenger Minivan,17,13,5657,2000,Low-middle
Ford,Aerostar,1997,regular unleaded,140,6,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Passenger Minivan,22,15,5657,2000,Low-middle
Oldsmobile,Alero,2002,regular unleaded,170,6,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,27,18,26,22395,Low-middle
Oldsmobile,Alero,2002,regular unleaded,170,6,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,27,18,26,21080,Low-middle
Oldsmobile,Alero,2002,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,30,21,26,19605,Low-middle
Oldsmobile,Alero,2002,regular unleaded,170,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,27,18,26,21080,Low-middle
Oldsmobile,Alero,2002,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,30,21,26,17805,Low-middle
Oldsmobile,Alero,2002,regular unleaded,140,4,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,30,21,26,17805,Low-middle
Oldsmobile,Alero,2002,regular unleaded,140,4,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,30,21,26,19855,Low-middle
Oldsmobile,Alero,2002,regular unleaded,170,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,27,18,26,22145,Low-middle
Oldsmobile,Alero,2003,regular unleaded,170,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,27,18,26,21585,Low-middle
Oldsmobile,Alero,2003,regular unleaded,140,4,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,30,21,26,18085,Low-middle
Oldsmobile,Alero,2003,regular unleaded,170,6,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,27,18,26,21585,Low-middle
Oldsmobile,Alero,2003,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,30,21,26,20035,Low-middle
Oldsmobile,Alero,2003,regular unleaded,170,6,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,27,18,26,22935,Low-middle
Oldsmobile,Alero,2003,regular unleaded,170,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,27,18,26,22685,Low-middle
Oldsmobile,Alero,2003,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,30,21,26,18085,Low-middle
Oldsmobile,Alero,2003,regular unleaded,140,4,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,30,21,26,20035,Low-middle
Oldsmobile,Alero,2004,regular unleaded,170,6,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,27,18,26,23335,Low-middle
Oldsmobile,Alero,2004,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,31,21,26,18485,Low-middle
Oldsmobile,Alero,2004,regular unleaded,170,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,27,18,26,21985,Low-middle
Oldsmobile,Alero,2004,regular unleaded,140,4,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,31,21,26,20435,Low-middle
Oldsmobile,Alero,2004,regular unleaded,140,4,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,31,21,26,18485,Low-middle
Oldsmobile,Alero,2004,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,31,21,26,20435,Low-middle
Oldsmobile,Alero,2004,regular unleaded,170,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,27,18,26,23085,Low-middle
Oldsmobile,Alero,2004,regular unleaded,170,6,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,27,18,26,21985,Low-middle
Cadillac,Allante,1991,regular unleaded,200,8,AUTOMATIC,front wheel drive,2,"Luxury,Performance",Compact,Convertible,20,14,1624,2000,Low-middle
Cadillac,Allante,1992,regular unleaded,200,8,AUTOMATIC,front wheel drive,2,"Luxury,Performance",Compact,Convertible,20,14,1624,2234,Low-middle
Cadillac,Allante,1993,regular unleaded,295,8,AUTOMATIC,front wheel drive,2,"Luxury,Performance",Compact,Convertible,20,13,1624,2358,Low-middle
Audi,allroad quattro,2003,regular unleaded,250,6,MANUAL,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,Wagon,21,14,3105,39950,Low-middle
Audi,allroad quattro,2003,regular unleaded,250,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,Wagon,20,15,3105,41000,Low-middle
Audi,allroad quattro,2004,regular unleaded,300,8,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,Wagon,19,14,3105,46950,Low-middle
Audi,allroad quattro,2004,regular unleaded,250,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,Wagon,20,15,3105,39950,Low-middle
Audi,allroad quattro,2004,regular unleaded,250,6,MANUAL,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,Wagon,21,14,3105,39950,Low-middle
Audi,allroad quattro,2005,regular unleaded,250,6,MANUAL,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,Wagon,21,14,3105,40250,Low-middle
Audi,allroad quattro,2005,regular unleaded,300,8,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,Wagon,19,14,3105,47250,Low-middle
Audi,allroad quattro,2005,regular unleaded,250,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,Wagon,20,15,3105,40250,Low-middle
Audi,allroad,2014,premium unleaded (recommended),220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,27,20,3105,40700,Low-middle
Audi,allroad,2014,premium unleaded (recommended),220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,27,20,3105,43300,Low-middle
Audi,allroad,2014,premium unleaded (recommended),220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,27,20,3105,49200,Low-middle
Audi,allroad,2015,premium unleaded (recommended),220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,28,21,3105,44500,Low-middle
Audi,allroad,2015,premium unleaded (recommended),220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,28,21,3105,42400,Low-middle
Audi,allroad,2015,premium unleaded (recommended),220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,28,21,3105,49800,Low-middle
Audi,allroad,2016,premium unleaded (recommended),220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,28,21,3105,42700,Low-middle
Audi,allroad,2016,premium unleaded (recommended),220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,28,21,3105,44800,Low-middle
BMW,ALPINA B6 Gran Coupe,2015,premium unleaded (required),540,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,24,16,3916,117300,High-middle
BMW,ALPINA B6 Gran Coupe,2016,premium unleaded (required),600,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,24,15,3916,122200,High-middle
BMW,ALPINA B6 Gran Coupe,2017,premium unleaded (required),600,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,24,15,3916,122500,High-middle
BMW,ALPINA B7,2014,premium unleaded (required),540,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,24,16,3916,135200,High-middle
BMW,ALPINA B7,2014,premium unleaded (required),540,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,25,16,3916,132200,High-middle
BMW,ALPINA B7,2014,premium unleaded (required),540,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,24,16,3916,131300,High-middle
BMW,ALPINA B7,2014,premium unleaded (required),540,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,25,16,3916,128300,High-middle
BMW,ALPINA B7,2015,premium unleaded (required),540,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,25,16,3916,132200,High-middle
BMW,ALPINA B7,2015,premium unleaded (required),540,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,24,16,3916,131300,High-middle
BMW,ALPINA B7,2015,premium unleaded (required),540,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,24,16,3916,135200,High-middle
BMW,ALPINA B7,2015,premium unleaded (required),540,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,25,16,3916,128300,High-middle
BMW,ALPINA B7,2017,premium unleaded (required),600,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,24,16,3916,137000,High-middle
BMW,Alpina,2003,premium unleaded (required),375,8,AUTOMATIC,rear wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Convertible,19,13,3916,136900,High-middle
Nissan,Altima Hybrid,2009,regular unleaded,198,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,33,35,2009,26650,Low-middle
Nissan,Altima Hybrid,2010,regular unleaded,158,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,33,35,2009,26780,Low-middle
Nissan,Altima Hybrid,2011,regular unleaded,198,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,33,33,2009,26800,Low-middle
Nissan,Altima,2015,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,38,27,2009,22560,Low-middle
Nissan,Altima,2015,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,38,27,2009,28150,Low-middle
Nissan,Altima,2015,regular unleaded,270,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,32,22,2009,31950,Low-middle
Nissan,Altima,2015,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,38,27,2009,22300,Low-middle
Nissan,Altima,2015,regular unleaded,270,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,32,22,2009,29830,Low-middle
Nissan,Altima,2015,regular unleaded,270,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,32,22,2009,32350,Low-middle
Nissan,Altima,2015,regular unleaded,270,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,32,22,2009,26450,Low-middle
Nissan,Altima,2015,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,38,27,2009,24720,Low-middle
Nissan,Altima,2016,regular unleaded,270,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,32,22,2009,32090,Low-middle
Nissan,Altima,2016,regular unleaded,270,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,32,22,2009,27390,Low-middle
Nissan,Altima,2016,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,39,27,2009,22500,Low-middle
Nissan,Altima,2016,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,39,27,2009,22900,Low-middle
Nissan,Altima,2016,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,37,27,2009,24470,Low-middle
Nissan,Altima,2016,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,39,27,2009,25460,Low-middle
Nissan,Altima,2016,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,39,27,2009,28570,Low-middle
Nissan,Altima,2016,regular unleaded,270,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,32,22,2009,27990,Low-middle
Nissan,Altima,2016,regular unleaded,270,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,32,22,2009,32690,Low-middle
Nissan,Altima,2017,regular unleaded,179,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,39,27,2009,25460,Low-middle
Nissan,Altima,2017,regular unleaded,179,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,39,27,2009,22500,Low-middle
Nissan,Altima,2017,regular unleaded,270,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,32,22,2009,32690,Low-middle
Nissan,Altima,2017,regular unleaded,179,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,39,27,2009,22900,Low-middle
Nissan,Altima,2017,regular unleaded,270,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,32,22,2009,27990,Low-middle
Nissan,Altima,2017,regular unleaded,179,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,37,26,2009,24470,Low-middle
Nissan,Altima,2017,regular unleaded,179,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,39,27,2009,28570,Low-middle
Kia,Amanti,2007,regular unleaded,264,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,24,17,1720,25495,Low-middle
Kia,Amanti,2008,regular unleaded,264,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,24,17,1720,25495,Low-middle
Kia,Amanti,2009,regular unleaded,264,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,24,17,1720,26045,Low-middle
Mercedes-Benz,AMG GT,2016,premium unleaded (required),503,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Coupe,22,16,617,129900,High-middle
Mercedes-Benz,AMG GT,2017,premium unleaded (required),503,8,AUTOMATIC,rear wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Coupe,22,16,617,131200,High-middle
Mercedes-Benz,AMG GT,2017,premium unleaded (required),456,8,AUTOMATIC,rear wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Coupe,22,16,617,111200,High-middle
